Tick,TotalEnergy(kWh),AverageEnergy(kWh)
0,2.6220000000000003,2.0603909395973155
1,3.2840000000000007,2.0603909395973155
2,3.2840000000000007,2.0603909395973155
3,3.2840000000000007,2.0603909395973155
4,3.2840000000000007,2.0603909395973155
5,3.2840000000000007,2.0603909395973155
6,3.2840000000000007,2.0603909395973155
7,3.2840000000000007,2.0603909395973155
8,3.2840000000000007,2.0603909395973155
9,3.2840000000000007,2.0603909395973155
10,3.2840000000000007,2.0603909395973155
11,3.2840000000000007,2.0603909395973155
12,3.2840000000000007,2.0603909395973155
13,3.2840000000000007,2.0603909395973155
14,3.2840000000000007,2.0603909395973155
15,3.2840000000000007,2.0603909395973155
16,3.2840000000000007,2.0603909395973155
17,3.2840000000000007,2.0603909395973155
18,3.2840000000000007,2.0603909395973155
19,3.2840000000000007,2.0603909395973155
20,3.2840000000000007,2.0603909395973155
21,3.2840000000000007,2.0603909395973155
22,3.2840000000000007,2.0603909395973155
23,3.2840000000000007,2.0603909395973155
24,3.2840000000000007,2.0603909395973155
25,3.2840000000000007,2.0603909395973155
26,3.2840000000000007,2.0603909395973155
27,3.2840000000000007,2.0603909395973155
28,3.2840000000000007,2.0603909395973155
29,3.2840000000000007,2.0603909395973155
30,3.2840000000000007,2.0603909395973155
31,3.2840000000000007,2.0603909395973155
32,3.2840000000000007,2.0603909395973155
33,3.2840000000000007,2.0603909395973155
34,3.2840000000000007,2.0603909395973155
35,3.2840000000000007,2.0603909395973155
36,3.2840000000000007,2.0603909395973155
37,3.2840000000000007,2.0603909395973155
38,3.2840000000000007,2.0603909395973155
39,3.2840000000000007,2.0603909395973155
40,3.2840000000000007,2.0603909395973155
41,3.2840000000000007,2.0603909395973155
42,3.2840000000000007,2.0603909395973155
43,3.2840000000000007,2.0603909395973155
44,3.2840000000000007,2.0603909395973155
45,3.2840000000000007,2.0603909395973155
46,3.2840000000000007,2.0603909395973155
47,3.2840000000000007,2.0603909395973155
48,3.2840000000000007,2.0603909395973155
49,3.2840000000000007,2.0603909395973155
50,3.2840000000000007,2.0603909395973155
51,3.2840000000000007,2.0603909395973155
52,3.2840000000000007,2.0603909395973155
53,3.2840000000000007,2.0603909395973155
54,3.2840000000000007,2.0603909395973155
55,3.2840000000000007,2.0603909395973155
56,3.2840000000000007,2.0603909395973155
57,3.2840000000000007,2.0603909395973155
58,3.2840000000000007,2.0603909395973155
59,3.2840000000000007,2.0603909395973155
60,3.2840000000000007,2.0603909395973155
61,3.2840000000000007,2.0603909395973155
62,3.2840000000000007,2.0603909395973155
63,3.2840000000000007,2.0603909395973155
64,3.2840000000000007,2.0603909395973155
65,3.2840000000000007,2.0603909395973155
66,3.2840000000000007,2.0603909395973155
67,3.2840000000000007,2.0603909395973155
68,3.2840000000000007,2.0603909395973155
69,3.2840000000000007,2.0603909395973155
70,3.2840000000000007,2.0603909395973155
71,3.2840000000000007,2.0603909395973155
72,3.2840000000000007,2.0603909395973155
73,3.2840000000000007,2.0603909395973155
74,3.2840000000000007,2.0603909395973155
75,3.2840000000000007,2.0603909395973155
76,3.2840000000000007,2.0603909395973155
77,3.2840000000000007,2.0603909395973155
78,3.2840000000000007,2.0603909395973155
79,3.2840000000000007,2.0603909395973155
80,3.2840000000000007,2.0603909395973155
81,3.2840000000000007,2.0603909395973155
82,3.2840000000000007,2.0603909395973155
83,3.2840000000000007,2.0603909395973155
84,3.2840000000000007,2.0603909395973155
85,3.2840000000000007,2.0603909395973155
86,3.2840000000000007,2.0603909395973155
87,3.2840000000000007,2.0603909395973155
88,3.2840000000000007,2.0603909395973155
89,3.2840000000000007,2.0603909395973155
90,3.2840000000000007,2.0603909395973155
91,3.2840000000000007,2.0603909395973155
92,3.2840000000000007,2.0603909395973155
93,3.2840000000000007,2.0603909395973155
94,3.2840000000000007,2.0603909395973155
95,3.2840000000000007,2.0603909395973155
96,3.2840000000000007,2.0603909395973155
97,3.2840000000000007,2.0603909395973155
98,3.2840000000000007,2.0603909395973155
99,3.2840000000000007,2.0603909395973155
100,3.2840000000000007,2.0603909395973155
101,3.2840000000000007,2.0603909395973155
102,3.2840000000000007,2.0603909395973155
103,3.2840000000000007,2.0603909395973155
104,3.2840000000000007,2.0603909395973155
105,3.2840000000000007,2.0603909395973155
106,3.2840000000000007,2.0603909395973155
107,3.2840000000000007,2.0603909395973155
108,3.2840000000000007,2.0603909395973155
109,3.2840000000000007,2.0603909395973155
110,3.2840000000000007,2.0603909395973155
111,3.2840000000000007,2.0603909395973155
112,3.2840000000000007,2.0603909395973155
113,3.2840000000000007,2.0603909395973155
114,3.2840000000000007,2.0603909395973155
115,3.2840000000000007,2.0603909395973155
116,3.2840000000000007,2.0603909395973155
117,3.2840000000000007,2.0603909395973155
118,3.2840000000000007,2.0603909395973155
119,3.2840000000000007,2.0603909395973155
120,3.2840000000000007,2.0603909395973155
121,3.2840000000000007,2.0603909395973155
122,3.2840000000000007,2.0603909395973155
123,3.2840000000000007,2.0603909395973155
124,3.2840000000000007,2.0603909395973155
125,3.2840000000000007,2.0603909395973155
126,3.2840000000000007,2.0603909395973155
127,3.2840000000000007,2.0603909395973155
128,3.2840000000000007,2.0603909395973155
129,3.2840000000000007,2.0603909395973155
130,3.2840000000000007,2.0603909395973155
131,3.2840000000000007,2.0603909395973155
132,3.2840000000000007,2.0603909395973155
133,3.2840000000000007,2.0603909395973155
134,3.2840000000000007,2.0603909395973155
