Tick,TotalEnergy(kWh),AverageEnergy(kWh)
0,1.4820000000000004,1.0289228272628923
1,1.7740000000000002,1.0289228272628923
2,1.7740000000000002,1.0289228272628923
3,1.7740000000000002,1.0289228272628923
4,1.7740000000000002,1.0289228272628923
5,1.7740000000000002,1.0289228272628923
6,1.7740000000000002,1.0289228272628923
7,1.7740000000000002,1.0289228272628923
8,1.7740000000000002,1.0289228272628923
9,1.7740000000000002,1.0289228272628923
10,1.7740000000000002,1.0289228272628923
11,1.7740000000000002,1.0289228272628923
12,1.7740000000000002,1.0289228272628923
13,1.7740000000000002,1.0289228272628923
14,1.7740000000000002,1.0289228272628923
15,1.7740000000000002,1.0289228272628923
16,1.7740000000000002,1.0289228272628923
17,1.7740000000000002,1.0289228272628923
18,1.7740000000000002,1.0289228272628923
19,1.7740000000000002,1.0289228272628923
20,1.7740000000000002,1.0289228272628923
21,1.7740000000000002,1.0289228272628923
22,1.7740000000000002,1.0289228272628923
23,1.7740000000000002,1.0289228272628923
24,1.7740000000000002,1.0289228272628923
25,1.7740000000000002,1.0289228272628923
26,1.7740000000000002,1.0289228272628923
27,1.7740000000000002,1.0289228272628923
28,1.7740000000000002,1.0289228272628923
29,1.7740000000000002,1.0289228272628923
30,1.7740000000000002,1.0289228272628923
31,1.7740000000000002,1.0289228272628923
32,1.7740000000000002,1.0289228272628923
33,1.7740000000000002,1.0289228272628923
34,1.7740000000000002,1.0289228272628923
35,1.7740000000000002,1.0289228272628923
36,1.7740000000000002,1.0289228272628923
37,1.7740000000000002,1.0289228272628923
38,1.7740000000000002,1.0289228272628923
39,1.7740000000000002,1.0289228272628923
40,1.7740000000000002,1.0289228272628923
41,1.7740000000000002,1.0289228272628923
42,1.7740000000000002,1.0289228272628923
43,1.7740000000000002,1.0289228272628923
44,1.7740000000000002,1.0289228272628923
45,1.7740000000000002,1.0289228272628923
46,1.7740000000000002,1.0289228272628923
47,1.7740000000000002,1.0289228272628923
48,1.7740000000000002,1.0289228272628923
49,1.7740000000000002,1.0289228272628923
50,1.7740000000000002,1.0289228272628923
51,1.7740000000000002,1.0289228272628923
52,1.7740000000000002,1.0289228272628923
53,1.7740000000000002,1.0289228272628923
54,1.7740000000000002,1.0289228272628923
55,1.7740000000000002,1.0289228272628923
56,1.7740000000000002,1.0289228272628923
57,1.7740000000000002,1.0289228272628923
58,1.7740000000000002,1.0289228272628923
59,1.7740000000000002,1.0289228272628923
60,1.7740000000000002,1.0289228272628923
61,1.7740000000000002,1.0289228272628923
62,1.7740000000000002,1.0289228272628923
63,1.7740000000000002,1.0289228272628923
64,1.7740000000000002,1.0289228272628923
65,1.7740000000000002,1.0289228272628923
66,1.7740000000000002,1.0289228272628923
67,1.7740000000000002,1.0289228272628923
68,1.7740000000000002,1.0289228272628923
69,1.7740000000000002,1.0289228272628923
70,1.7740000000000002,1.0289228272628923
71,1.7740000000000002,1.0289228272628923
72,1.7740000000000002,1.0289228272628923
73,1.7740000000000002,1.0289228272628923
74,1.7740000000000002,1.0289228272628923
75,1.7740000000000002,1.0289228272628923
76,1.7740000000000002,1.0289228272628923
77,1.7740000000000002,1.0289228272628923
78,1.7740000000000002,1.0289228272628923
79,1.7740000000000002,1.0289228272628923
80,1.7740000000000002,1.0289228272628923
81,1.7740000000000002,1.0289228272628923
82,1.7740000000000002,1.0289228272628923
83,1.7740000000000002,1.0289228272628923
84,1.7740000000000002,1.0289228272628923
85,1.7740000000000002,1.0289228272628923
86,1.7740000000000002,1.0289228272628923
87,1.7740000000000002,1.0289228272628923
88,1.7740000000000002,1.0289228272628923
89,1.7740000000000002,1.0289228272628923
90,1.7740000000000002,1.0289228272628923
91,1.7740000000000002,1.0289228272628923
92,1.7740000000000002,1.0289228272628923
93,1.7740000000000002,1.0289228272628923
94,1.7740000000000002,1.0289228272628923
95,1.7740000000000002,1.0289228272628923
96,1.7740000000000002,1.0289228272628923
97,1.7740000000000002,1.0289228272628923
98,1.7740000000000002,1.0289228272628923
99,1.7640000000000002,1.0289228272628923
100,1.7740000000000002,1.0289228272628923
101,1.7740000000000002,1.0289228272628923
102,1.7740000000000002,1.0289228272628923
103,1.7740000000000002,1.0289228272628923
104,1.7740000000000002,1.0289228272628923
105,1.7740000000000002,1.0289228272628923
106,1.7740000000000002,1.0289228272628923
107,1.7740000000000002,1.0289228272628923
108,1.7740000000000002,1.0289228272628923
109,1.7740000000000002,1.0289228272628923
110,1.7740000000000002,1.0289228272628923
111,1.7740000000000002,1.0289228272628923
112,1.7740000000000002,1.0289228272628923
113,1.7740000000000002,1.0289228272628923
114,1.7740000000000002,1.0289228272628923
115,1.7740000000000002,1.0289228272628923
116,1.7740000000000002,1.0289228272628923
117,1.7740000000000002,1.0289228272628923
118,1.7740000000000002,1.0289228272628923
119,1.7740000000000002,1.0289228272628923
120,1.7740000000000002,1.0289228272628923
121,1.7740000000000002,1.0289228272628923
122,1.7740000000000002,1.0289228272628923
123,1.7740000000000002,1.0289228272628923
124,1.7740000000000002,1.0289228272628923
125,1.7740000000000002,1.0289228272628923
126,1.7740000000000002,1.0289228272628923
127,1.7740000000000002,1.0289228272628923
128,1.7740000000000002,1.0289228272628923
129,1.7740000000000002,1.0289228272628923
130,1.7740000000000002,1.0289228272628923
131,1.7740000000000002,1.0289228272628923
132,1.7740000000000002,1.0289228272628923
133,1.7740000000000002,1.0289228272628923
134,1.7740000000000002,1.0289228272628923
135,1.7740000000000002,1.0289228272628923
136,1.7740000000000002,1.0289228272628923
137,1.7740000000000002,1.0289228272628923
138,1.7740000000000002,1.0289228272628923
139,1.7740000000000002,1.0289228272628923
140,1.7740000000000002,1.0289228272628923
141,1.7740000000000002,1.0289228272628923
142,1.7740000000000002,1.0289228272628923
143,1.7740000000000002,1.0289228272628923
144,1.7740000000000002,1.0289228272628923
145,1.7740000000000002,1.0289228272628923
146,1.7740000000000002,1.0289228272628923
147,1.7740000000000002,1.0289228272628923
148,1.7740000000000002,1.0289228272628923
149,1.7740000000000002,1.0289228272628923
150,1.7740000000000002,1.0289228272628923
151,1.7740000000000002,1.0289228272628923
152,1.7740000000000002,1.0289228272628923
153,1.7740000000000002,1.0289228272628923
154,1.7740000000000002,1.0289228272628923
155,1.7740000000000002,1.0289228272628923
156,1.7740000000000002,1.0289228272628923
157,1.7740000000000002,1.0289228272628923
158,1.7740000000000002,1.0289228272628923
159,1.7740000000000002,1.0289228272628923
160,1.7740000000000002,1.0289228272628923
161,1.7740000000000002,1.0289228272628923
162,1.7740000000000002,1.0289228272628923
163,1.7740000000000002,1.0289228272628923
164,1.7740000000000002,1.0289228272628923
165,1.7740000000000002,1.0289228272628923
166,1.7740000000000002,1.0289228272628923
167,1.7740000000000002,1.0289228272628923
168,1.7740000000000002,1.0289228272628923
169,1.7740000000000002,1.0289228272628923
170,1.7740000000000002,1.0289228272628923
171,1.7740000000000002,1.0289228272628923
172,1.7740000000000002,1.0289228272628923
173,1.7740000000000002,1.0289228272628923
174,1.7740000000000002,1.0289228272628923
175,1.7740000000000002,1.0289228272628923
176,1.7740000000000002,1.0289228272628923
177,1.7740000000000002,1.0289228272628923
178,1.7740000000000002,1.0289228272628923
179,1.7740000000000002,1.0289228272628923
180,1.7740000000000002,1.0289228272628923
181,1.7740000000000002,1.0289228272628923
182,1.7740000000000002,1.0289228272628923
183,1.7740000000000002,1.0289228272628923
184,1.7740000000000002,1.0289228272628923
185,1.7740000000000002,1.0289228272628923
186,1.7740000000000002,1.0289228272628923
187,1.7740000000000002,1.0289228272628923
188,1.7740000000000002,1.0289228272628923
189,1.7740000000000002,1.0289228272628923
190,1.7740000000000002,1.0289228272628923
191,1.7740000000000002,1.0289228272628923
192,1.7740000000000002,1.0289228272628923
193,1.7740000000000002,1.0289228272628923
194,1.7740000000000002,1.0289228272628923
195,1.7740000000000002,1.0289228272628923
196,1.7740000000000002,1.0289228272628923
197,1.7740000000000002,1.0289228272628923
198,1.7740000000000002,1.0289228272628923
199,1.7740000000000002,1.0289228272628923
200,1.7740000000000002,1.0289228272628923
201,1.7740000000000002,1.0289228272628923
202,1.7740000000000002,1.0289228272628923
203,1.7740000000000002,1.0289228272628923
204,1.7740000000000002,1.0289228272628923
205,1.7740000000000002,1.0289228272628923
206,1.7740000000000002,1.0289228272628923
207,1.7740000000000002,1.0289228272628923
208,1.7740000000000002,1.0289228272628923
209,1.7740000000000002,1.0289228272628923
210,1.7740000000000002,1.0289228272628923
211,1.7740000000000002,1.0289228272628923
212,1.7740000000000002,1.0289228272628923
213,1.7740000000000002,1.0289228272628923
214,1.7740000000000002,1.0289228272628923
215,1.7740000000000002,1.0289228272628923
216,1.7740000000000002,1.0289228272628923
217,1.7740000000000002,1.0289228272628923
218,1.7740000000000002,1.0289228272628923
219,1.7740000000000002,1.0289228272628923
220,1.7740000000000002,1.0289228272628923
221,1.7740000000000002,1.0289228272628923
222,1.7740000000000002,1.0289228272628923
223,1.7740000000000002,1.0289228272628923
224,1.7740000000000002,1.0289228272628923
225,1.7740000000000002,1.0289228272628923
226,1.7740000000000002,1.0289228272628923
227,1.7740000000000002,1.0289228272628923
228,1.7740000000000002,1.0289228272628923
229,1.7740000000000002,1.0289228272628923
230,1.7740000000000002,1.0289228272628923
231,1.7740000000000002,1.0289228272628923
232,1.7740000000000002,1.0289228272628923
233,1.7740000000000002,1.0289228272628923
234,1.7740000000000002,1.0289228272628923
235,1.7740000000000002,1.0289228272628923
236,1.7740000000000002,1.0289228272628923
237,1.7740000000000002,1.0289228272628923
238,1.7740000000000002,1.0289228272628923
239,1.7740000000000002,1.0289228272628923
240,1.7740000000000002,1.0289228272628923
241,1.7740000000000002,1.0289228272628923
242,1.7740000000000002,1.0289228272628923
243,1.7740000000000002,1.0289228272628923
244,1.7740000000000002,1.0289228272628923
245,1.7740000000000002,1.0289228272628923
246,1.7740000000000002,1.0289228272628923
247,1.7740000000000002,1.0289228272628923
248,1.7740000000000002,1.0289228272628923
249,1.7740000000000002,1.0289228272628923
250,1.7740000000000002,1.0289228272628923
251,1.7740000000000002,1.0289228272628923
252,1.7740000000000002,1.0289228272628923
253,1.7740000000000002,1.0289228272628923
254,1.7740000000000002,1.0289228272628923
255,1.7740000000000002,1.0289228272628923
256,1.7740000000000002,1.0289228272628923
257,1.7740000000000002,1.0289228272628923
258,1.7740000000000002,1.0289228272628923
259,1.7740000000000002,1.0289228272628923
260,1.7740000000000002,1.0289228272628923
261,1.7740000000000002,1.0289228272628923
262,1.7740000000000002,1.0289228272628923
263,1.7740000000000002,1.0289228272628923
264,1.7740000000000002,1.0289228272628923
