Tick,TotalEnergy(kWh),AverageEnergy(kWh)
0,2.6220000000000003,1.9487922934267465
1,3.2430000000000003,1.9487922934267465
2,3.2430000000000003,1.9487922934267465
3,3.2430000000000003,1.9487922934267465
4,3.2430000000000003,1.9487922934267465
5,3.2430000000000003,1.9487922934267465
6,3.2430000000000003,1.9487922934267465
7,3.2430000000000003,1.9487922934267465
8,3.2430000000000003,1.9487922934267465
9,3.2430000000000003,1.9487922934267465
10,3.2430000000000003,1.9487922934267465
11,3.2430000000000003,1.9487922934267465
12,3.2430000000000003,1.9487922934267465
13,3.2430000000000003,1.9487922934267465
14,3.2430000000000003,1.9487922934267465
15,3.2430000000000003,1.9487922934267465
16,3.2430000000000003,1.9487922934267465
17,3.2430000000000003,1.9487922934267465
18,3.2430000000000003,1.9487922934267465
19,3.2430000000000003,1.9487922934267465
20,3.2430000000000003,1.9487922934267465
21,3.2430000000000003,1.9487922934267465
22,3.2430000000000003,1.9487922934267465
23,3.2430000000000003,1.9487922934267465
24,3.2430000000000003,1.9487922934267465
25,3.2430000000000003,1.9487922934267465
26,3.2430000000000003,1.9487922934267465
27,3.2430000000000003,1.9487922934267465
28,3.2430000000000003,1.9487922934267465
29,3.2430000000000003,1.9487922934267465
30,3.2430000000000003,1.9487922934267465
31,3.2430000000000003,1.9487922934267465
32,3.2430000000000003,1.9487922934267465
33,3.2430000000000003,1.9487922934267465
34,3.2430000000000003,1.9487922934267465
35,3.2430000000000003,1.9487922934267465
36,3.2430000000000003,1.9487922934267465
37,3.2430000000000003,1.9487922934267465
38,3.2430000000000003,1.9487922934267465
39,3.2430000000000003,1.9487922934267465
40,3.2430000000000003,1.9487922934267465
41,3.2430000000000003,1.9487922934267465
42,3.2430000000000003,1.9487922934267465
43,3.2430000000000003,1.9487922934267465
44,3.2430000000000003,1.9487922934267465
45,3.2430000000000003,1.9487922934267465
46,3.2430000000000003,1.9487922934267465
47,3.2430000000000003,1.9487922934267465
48,3.2430000000000003,1.9487922934267465
49,3.2430000000000003,1.9487922934267465
50,3.2430000000000003,1.9487922934267465
51,3.2430000000000003,1.9487922934267465
52,3.2430000000000003,1.9487922934267465
53,3.2430000000000003,1.9487922934267465
54,3.2430000000000003,1.9487922934267465
55,3.2430000000000003,1.9487922934267465
56,3.2430000000000003,1.9487922934267465
57,3.2430000000000003,1.9487922934267465
58,3.2430000000000003,1.9487922934267465
59,3.2430000000000003,1.9487922934267465
60,3.2430000000000003,1.9487922934267465
61,3.2430000000000003,1.9487922934267465
62,3.2430000000000003,1.9487922934267465
63,3.2430000000000003,1.9487922934267465
64,3.2430000000000003,1.9487922934267465
65,3.2430000000000003,1.9487922934267465
66,3.2430000000000003,1.9487922934267465
67,3.2430000000000003,1.9487922934267465
68,3.2430000000000003,1.9487922934267465
69,3.2430000000000003,1.9487922934267465
70,3.2430000000000003,1.9487922934267465
71,3.2430000000000003,1.9487922934267465
72,3.2430000000000003,1.9487922934267465
73,3.2430000000000003,1.9487922934267465
74,3.2430000000000003,1.9487922934267465
75,3.2430000000000003,1.9487922934267465
76,3.2430000000000003,1.9487922934267465
77,3.2430000000000003,1.9487922934267465
78,3.2430000000000003,1.9487922934267465
79,3.2430000000000003,1.9487922934267465
80,3.2430000000000003,1.9487922934267465
81,3.2430000000000003,1.9487922934267465
82,3.2430000000000003,1.9487922934267465
83,3.2430000000000003,1.9487922934267465
84,3.2430000000000003,1.9487922934267465
85,3.2430000000000003,1.9487922934267465
86,3.2430000000000003,1.9487922934267465
87,3.2430000000000003,1.9487922934267465
88,3.2430000000000003,1.9487922934267465
89,3.2430000000000003,1.9487922934267465
90,3.2430000000000003,1.9487922934267465
91,3.2430000000000003,1.9487922934267465
92,3.2430000000000003,1.9487922934267465
93,3.2430000000000003,1.9487922934267465
94,3.2430000000000003,1.9487922934267465
95,3.2430000000000003,1.9487922934267465
96,3.2430000000000003,1.9487922934267465
97,3.2430000000000003,1.9487922934267465
98,3.2430000000000003,1.9487922934267465
99,3.2430000000000003,1.9487922934267465
100,3.2430000000000003,1.9487922934267465
101,3.2430000000000003,1.9487922934267465
102,3.2430000000000003,1.9487922934267465
103,3.2430000000000003,1.9487922934267465
104,3.2430000000000003,1.9487922934267465
