Tick,TotalEnergy(kWh),AverageEnergy(kWh)
0,1.4820000000000004,1.0114048869143781
1,1.7540000000000002,1.0114048869143781
2,1.7540000000000002,1.0114048869143781
3,1.7540000000000002,1.0114048869143781
4,1.7540000000000002,1.0114048869143781
5,1.7540000000000002,1.0114048869143781
6,1.7540000000000002,1.0114048869143781
7,1.7540000000000002,1.0114048869143781
8,1.7540000000000002,1.0114048869143781
9,1.7540000000000002,1.0114048869143781
10,1.7540000000000002,1.0114048869143781
11,1.7540000000000002,1.0114048869143781
12,1.7540000000000002,1.0114048869143781
13,1.7540000000000002,1.0114048869143781
14,1.7540000000000002,1.0114048869143781
15,1.7540000000000002,1.0114048869143781
16,1.7540000000000002,1.0114048869143781
17,1.7540000000000002,1.0114048869143781
18,1.7540000000000002,1.0114048869143781
19,1.7540000000000002,1.0114048869143781
20,1.7540000000000002,1.0114048869143781
21,1.7540000000000002,1.0114048869143781
22,1.7540000000000002,1.0114048869143781
23,1.7540000000000002,1.0114048869143781
24,1.7540000000000002,1.0114048869143781
25,1.7540000000000002,1.0114048869143781
26,1.7540000000000002,1.0114048869143781
27,1.7540000000000002,1.0114048869143781
28,1.7540000000000002,1.0114048869143781
29,1.7540000000000002,1.0114048869143781
30,1.7540000000000002,1.0114048869143781
31,1.7540000000000002,1.0114048869143781
32,1.7540000000000002,1.0114048869143781
33,1.7540000000000002,1.0114048869143781
34,1.7540000000000002,1.0114048869143781
35,1.7540000000000002,1.0114048869143781
36,1.7540000000000002,1.0114048869143781
37,1.7540000000000002,1.0114048869143781
38,1.7540000000000002,1.0114048869143781
39,1.7540000000000002,1.0114048869143781
40,1.7540000000000002,1.0114048869143781
41,1.7540000000000002,1.0114048869143781
42,1.7540000000000002,1.0114048869143781
43,1.7540000000000002,1.0114048869143781
44,1.7540000000000002,1.0114048869143781
45,1.7540000000000002,1.0114048869143781
46,1.7540000000000002,1.0114048869143781
47,1.7540000000000002,1.0114048869143781
48,1.7540000000000002,1.0114048869143781
49,1.7540000000000002,1.0114048869143781
50,1.7540000000000002,1.0114048869143781
51,1.7540000000000002,1.0114048869143781
52,1.7540000000000002,1.0114048869143781
53,1.7540000000000002,1.0114048869143781
54,1.7540000000000002,1.0114048869143781
55,1.7540000000000002,1.0114048869143781
56,1.7540000000000002,1.0114048869143781
57,1.7540000000000002,1.0114048869143781
58,1.7540000000000002,1.0114048869143781
59,1.7540000000000002,1.0114048869143781
60,1.7540000000000002,1.0114048869143781
61,1.7540000000000002,1.0114048869143781
62,1.7540000000000002,1.0114048869143781
63,1.7540000000000002,1.0114048869143781
64,1.7540000000000002,1.0114048869143781
65,1.7540000000000002,1.0114048869143781
66,1.7540000000000002,1.0114048869143781
67,1.7540000000000002,1.0114048869143781
68,1.7540000000000002,1.0114048869143781
69,1.7540000000000002,1.0114048869143781
70,1.7540000000000002,1.0114048869143781
71,1.7540000000000002,1.0114048869143781
72,1.7540000000000002,1.0114048869143781
73,1.7540000000000002,1.0114048869143781
74,1.7540000000000002,1.0114048869143781
75,1.7540000000000002,1.0114048869143781
76,1.7540000000000002,1.0114048869143781
77,1.7540000000000002,1.0114048869143781
78,1.7540000000000002,1.0114048869143781
79,1.7540000000000002,1.0114048869143781
80,1.7540000000000002,1.0114048869143781
81,1.7540000000000002,1.0114048869143781
82,1.7540000000000002,1.0114048869143781
83,1.7540000000000002,1.0114048869143781
84,1.7540000000000002,1.0114048869143781
85,1.7540000000000002,1.0114048869143781
86,1.7540000000000002,1.0114048869143781
87,1.7540000000000002,1.0114048869143781
88,1.7540000000000002,1.0114048869143781
89,1.7540000000000002,1.0114048869143781
90,1.7540000000000002,1.0114048869143781
91,1.7540000000000002,1.0114048869143781
92,1.7540000000000002,1.0114048869143781
93,1.7540000000000002,1.0114048869143781
94,1.7540000000000002,1.0114048869143781
95,1.7540000000000002,1.0114048869143781
96,1.7540000000000002,1.0114048869143781
97,1.7540000000000002,1.0114048869143781
98,1.7540000000000002,1.0114048869143781
99,1.7540000000000002,1.0114048869143781
100,1.7540000000000002,1.0114048869143781
101,1.7540000000000002,1.0114048869143781
102,1.7540000000000002,1.0114048869143781
103,1.7540000000000002,1.0114048869143781
104,1.7540000000000002,1.0114048869143781
105,1.7540000000000002,1.0114048869143781
106,1.7540000000000002,1.0114048869143781
107,1.7540000000000002,1.0114048869143781
108,1.7540000000000002,1.0114048869143781
109,1.7540000000000002,1.0114048869143781
110,1.7540000000000002,1.0114048869143781
111,1.7540000000000002,1.0114048869143781
112,1.7540000000000002,1.0114048869143781
113,1.7540000000000002,1.0114048869143781
114,1.7540000000000002,1.0114048869143781
115,1.7540000000000002,1.0114048869143781
116,1.7540000000000002,1.0114048869143781
117,1.7540000000000002,1.0114048869143781
118,1.7540000000000002,1.0114048869143781
119,1.7540000000000002,1.0114048869143781
120,1.7540000000000002,1.0114048869143781
121,1.7540000000000002,1.0114048869143781
122,1.7540000000000002,1.0114048869143781
123,1.7540000000000002,1.0114048869143781
124,1.7540000000000002,1.0114048869143781
125,1.7540000000000002,1.0114048869143781
126,1.7540000000000002,1.0114048869143781
127,1.7540000000000002,1.0114048869143781
128,1.7540000000000002,1.0114048869143781
129,1.7540000000000002,1.0114048869143781
130,1.7540000000000002,1.0114048869143781
131,1.7540000000000002,1.0114048869143781
132,1.7540000000000002,1.0114048869143781
133,1.7540000000000002,1.0114048869143781
134,1.7540000000000002,1.0114048869143781
135,1.7540000000000002,1.0114048869143781
136,1.7540000000000002,1.0114048869143781
137,1.7540000000000002,1.0114048869143781
138,1.7540000000000002,1.0114048869143781
139,1.7540000000000002,1.0114048869143781
140,1.7540000000000002,1.0114048869143781
141,1.7540000000000002,1.0114048869143781
142,1.7540000000000002,1.0114048869143781
143,1.7540000000000002,1.0114048869143781
144,1.7540000000000002,1.0114048869143781
145,1.7540000000000002,1.0114048869143781
146,1.7540000000000002,1.0114048869143781
147,1.7540000000000002,1.0114048869143781
148,1.7540000000000002,1.0114048869143781
149,1.7540000000000002,1.0114048869143781
150,1.7540000000000002,1.0114048869143781
151,1.7540000000000002,1.0114048869143781
152,1.7540000000000002,1.0114048869143781
153,1.7540000000000002,1.0114048869143781
154,1.7540000000000002,1.0114048869143781
155,1.7540000000000002,1.0114048869143781
156,1.7540000000000002,1.0114048869143781
157,1.7540000000000002,1.0114048869143781
158,1.7540000000000002,1.0114048869143781
159,1.7540000000000002,1.0114048869143781
160,1.7540000000000002,1.0114048869143781
161,1.7540000000000002,1.0114048869143781
162,1.7540000000000002,1.0114048869143781
163,1.7540000000000002,1.0114048869143781
164,1.7540000000000002,1.0114048869143781
165,1.7540000000000002,1.0114048869143781
166,1.7540000000000002,1.0114048869143781
167,1.7540000000000002,1.0114048869143781
168,1.7540000000000002,1.0114048869143781
169,1.7540000000000002,1.0114048869143781
170,1.7540000000000002,1.0114048869143781
171,1.7540000000000002,1.0114048869143781
172,1.7540000000000002,1.0114048869143781
173,1.7540000000000002,1.0114048869143781
174,1.7540000000000002,1.0114048869143781
175,1.7540000000000002,1.0114048869143781
176,1.7540000000000002,1.0114048869143781
177,1.7540000000000002,1.0114048869143781
178,1.7540000000000002,1.0114048869143781
179,1.7540000000000002,1.0114048869143781
180,1.7540000000000002,1.0114048869143781
181,1.7540000000000002,1.0114048869143781
182,1.7540000000000002,1.0114048869143781
183,1.7540000000000002,1.0114048869143781
184,1.7540000000000002,1.0114048869143781
185,1.7540000000000002,1.0114048869143781
186,1.7540000000000002,1.0114048869143781
187,1.7540000000000002,1.0114048869143781
188,1.7540000000000002,1.0114048869143781
189,1.7540000000000002,1.0114048869143781
190,1.7540000000000002,1.0114048869143781
191,1.7540000000000002,1.0114048869143781
192,1.7540000000000002,1.0114048869143781
193,1.7540000000000002,1.0114048869143781
194,1.7540000000000002,1.0114048869143781
195,1.7540000000000002,1.0114048869143781
196,1.7540000000000002,1.0114048869143781
197,1.7540000000000002,1.0114048869143781
198,1.7540000000000002,1.0114048869143781
199,1.7540000000000002,1.0114048869143781
200,1.7540000000000002,1.0114048869143781
201,1.7540000000000002,1.0114048869143781
202,1.7540000000000002,1.0114048869143781
203,1.7540000000000002,1.0114048869143781
204,1.7540000000000002,1.0114048869143781
205,1.7540000000000002,1.0114048869143781
206,1.7540000000000002,1.0114048869143781
207,1.7540000000000002,1.0114048869143781
208,1.7540000000000002,1.0114048869143781
209,1.7540000000000002,1.0114048869143781
210,1.7540000000000002,1.0114048869143781
211,1.7540000000000002,1.0114048869143781
212,1.7540000000000002,1.0114048869143781
213,1.7540000000000002,1.0114048869143781
214,1.7540000000000002,1.0114048869143781
215,1.7540000000000002,1.0114048869143781
216,1.7540000000000002,1.0114048869143781
217,1.7540000000000002,1.0114048869143781
218,1.7540000000000002,1.0114048869143781
219,1.7540000000000002,1.0114048869143781
220,1.7540000000000002,1.0114048869143781
221,1.7540000000000002,1.0114048869143781
222,1.7540000000000002,1.0114048869143781
223,1.7540000000000002,1.0114048869143781
224,1.7540000000000002,1.0114048869143781
225,1.7540000000000002,1.0114048869143781
226,1.7540000000000002,1.0114048869143781
