Tick,TotalEnergy(kWh),AverageEnergy(kWh)
0,2.6220000000000003,2.0671711409395974
1,3.3110000000000004,2.0671711409395974
2,3.3110000000000004,2.0671711409395974
3,3.3110000000000004,2.0671711409395974
4,3.3110000000000004,2.0671711409395974
5,3.3110000000000004,2.0671711409395974
6,3.3110000000000004,2.0671711409395974
7,3.3110000000000004,2.0671711409395974
8,3.3110000000000004,2.0671711409395974
9,3.3110000000000004,2.0671711409395974
10,3.3110000000000004,2.0671711409395974
11,3.3110000000000004,2.0671711409395974
12,3.3110000000000004,2.0671711409395974
13,3.3110000000000004,2.0671711409395974
14,3.3110000000000004,2.0671711409395974
15,3.3110000000000004,2.0671711409395974
16,3.3110000000000004,2.0671711409395974
17,3.3110000000000004,2.0671711409395974
18,3.3110000000000004,2.0671711409395974
19,3.3110000000000004,2.0671711409395974
20,3.3110000000000004,2.0671711409395974
21,3.3110000000000004,2.0671711409395974
22,3.3110000000000004,2.0671711409395974
23,3.3110000000000004,2.0671711409395974
24,3.3110000000000004,2.0671711409395974
25,3.3110000000000004,2.0671711409395974
26,3.3110000000000004,2.0671711409395974
27,3.3110000000000004,2.0671711409395974
28,3.3110000000000004,2.0671711409395974
29,3.3110000000000004,2.0671711409395974
30,3.3110000000000004,2.0671711409395974
31,3.3110000000000004,2.0671711409395974
32,3.3110000000000004,2.0671711409395974
33,3.3110000000000004,2.0671711409395974
34,3.3110000000000004,2.0671711409395974
35,3.3110000000000004,2.0671711409395974
36,3.3110000000000004,2.0671711409395974
37,3.3110000000000004,2.0671711409395974
38,3.3110000000000004,2.0671711409395974
39,3.3110000000000004,2.0671711409395974
40,3.3110000000000004,2.0671711409395974
41,3.3110000000000004,2.0671711409395974
42,3.3110000000000004,2.0671711409395974
43,3.3110000000000004,2.0671711409395974
44,3.3110000000000004,2.0671711409395974
45,3.3110000000000004,2.0671711409395974
46,3.3110000000000004,2.0671711409395974
47,3.3110000000000004,2.0671711409395974
48,3.3110000000000004,2.0671711409395974
49,3.3110000000000004,2.0671711409395974
50,3.3110000000000004,2.0671711409395974
51,3.3110000000000004,2.0671711409395974
52,3.3110000000000004,2.0671711409395974
53,3.3110000000000004,2.0671711409395974
54,3.3110000000000004,2.0671711409395974
55,3.3110000000000004,2.0671711409395974
56,3.3110000000000004,2.0671711409395974
57,3.3110000000000004,2.0671711409395974
58,3.3110000000000004,2.0671711409395974
59,3.3110000000000004,2.0671711409395974
60,3.3110000000000004,2.0671711409395974
61,3.3110000000000004,2.0671711409395974
62,3.3110000000000004,2.0671711409395974
63,3.3110000000000004,2.0671711409395974
64,3.3110000000000004,2.0671711409395974
65,3.3110000000000004,2.0671711409395974
66,3.3110000000000004,2.0671711409395974
67,3.3110000000000004,2.0671711409395974
68,3.3110000000000004,2.0671711409395974
69,3.3110000000000004,2.0671711409395974
70,3.3110000000000004,2.0671711409395974
71,3.3110000000000004,2.0671711409395974
72,3.3110000000000004,2.0671711409395974
73,3.3110000000000004,2.0671711409395974
74,3.3110000000000004,2.0671711409395974
75,3.3110000000000004,2.0671711409395974
76,3.3110000000000004,2.0671711409395974
77,3.3110000000000004,2.0671711409395974
78,3.3110000000000004,2.0671711409395974
79,3.3110000000000004,2.0671711409395974
80,3.3110000000000004,2.0671711409395974
81,3.3110000000000004,2.0671711409395974
82,3.3110000000000004,2.0671711409395974
83,3.3110000000000004,2.0671711409395974
84,3.3110000000000004,2.0671711409395974
85,3.3110000000000004,2.0671711409395974
86,3.3110000000000004,2.0671711409395974
87,3.3110000000000004,2.0671711409395974
88,3.3110000000000004,2.0671711409395974
89,3.3110000000000004,2.0671711409395974
90,3.3110000000000004,2.0671711409395974
91,3.3110000000000004,2.0671711409395974
92,3.3110000000000004,2.0671711409395974
93,3.3110000000000004,2.0671711409395974
94,3.3110000000000004,2.0671711409395974
95,3.3110000000000004,2.0671711409395974
96,3.3110000000000004,2.0671711409395974
97,3.3110000000000004,2.0671711409395974
98,3.3110000000000004,2.0671711409395974
99,3.3030000000000004,2.0671711409395974
100,3.3110000000000004,2.0671711409395974
101,3.3110000000000004,2.0671711409395974
102,3.3110000000000004,2.0671711409395974
103,3.3110000000000004,2.0671711409395974
104,3.3110000000000004,2.0671711409395974
105,3.3110000000000004,2.0671711409395974
106,3.3110000000000004,2.0671711409395974
107,3.3110000000000004,2.0671711409395974
108,3.3110000000000004,2.0671711409395974
109,3.3110000000000004,2.0671711409395974
110,3.3110000000000004,2.0671711409395974
111,3.3110000000000004,2.0671711409395974
112,3.3110000000000004,2.0671711409395974
113,3.3110000000000004,2.0671711409395974
114,3.3110000000000004,2.0671711409395974
115,3.3110000000000004,2.0671711409395974
116,3.3110000000000004,2.0671711409395974
117,3.3110000000000004,2.0671711409395974
118,3.3110000000000004,2.0671711409395974
119,3.3110000000000004,2.0671711409395974
120,3.3110000000000004,2.0671711409395974
121,3.3110000000000004,2.0671711409395974
122,3.3110000000000004,2.0671711409395974
123,3.3110000000000004,2.0671711409395974
124,3.3110000000000004,2.0671711409395974
125,3.3110000000000004,2.0671711409395974
126,3.3110000000000004,2.0671711409395974
127,3.3110000000000004,2.0671711409395974
128,3.3110000000000004,2.0671711409395974
129,3.3110000000000004,2.0671711409395974
130,3.3110000000000004,2.0671711409395974
131,3.3110000000000004,2.0671711409395974
132,3.3110000000000004,2.0671711409395974
133,3.3110000000000004,2.0671711409395974
134,3.3110000000000004,2.0671711409395974
135,3.3110000000000004,2.0671711409395974
136,3.3110000000000004,2.0671711409395974
137,3.3110000000000004,2.0671711409395974
138,3.3110000000000004,2.0671711409395974
139,3.3110000000000004,2.0671711409395974
140,3.2900000000000005,2.0671711409395974
141,3.176,2.0671711409395974
142,3.176,2.0671711409395974
143,3.176,2.0671711409395974
144,3.176,2.0671711409395974
145,3.176,2.0671711409395974
146,3.176,2.0671711409395974
147,3.176,2.0671711409395974
148,3.176,2.0671711409395974
149,3.176,2.0671711409395974
150,3.176,2.0671711409395974
151,3.176,2.0671711409395974
152,3.176,2.0671711409395974
153,3.176,2.0671711409395974
154,3.176,2.0671711409395974
155,3.176,2.0671711409395974
156,3.176,2.0671711409395974
157,3.176,2.0671711409395974
158,3.176,2.0671711409395974
159,3.176,2.0671711409395974
160,3.176,2.0671711409395974
161,3.176,2.0671711409395974
162,3.176,2.0671711409395974
163,3.176,2.0671711409395974
164,3.176,2.0671711409395974
165,3.176,2.0671711409395974
166,3.176,2.0671711409395974
167,3.176,2.0671711409395974
168,3.176,2.0671711409395974
169,3.176,2.0671711409395974
170,3.176,2.0671711409395974
171,3.176,2.0671711409395974
172,3.176,2.0671711409395974
173,3.176,2.0671711409395974
174,3.176,2.0671711409395974
175,3.176,2.0671711409395974
176,3.176,2.0671711409395974
177,3.176,2.0671711409395974
178,3.176,2.0671711409395974
179,3.176,2.0671711409395974
180,3.176,2.0671711409395974
181,3.176,2.0671711409395974
182,3.176,2.0671711409395974
183,3.176,2.0671711409395974
184,3.176,2.0671711409395974
185,3.176,2.0671711409395974
186,3.176,2.0671711409395974
187,3.176,2.0671711409395974
188,3.176,2.0671711409395974
189,3.176,2.0671711409395974
190,3.176,2.0671711409395974
191,3.176,2.0671711409395974
192,3.176,2.0671711409395974
193,3.176,2.0671711409395974
194,3.176,2.0671711409395974
195,3.176,2.0671711409395974
196,3.176,2.0671711409395974
197,3.176,2.0671711409395974
198,3.176,2.0671711409395974
199,3.176,2.0671711409395974
200,3.176,2.0671711409395974
201,3.176,2.0671711409395974
202,3.176,2.0671711409395974
203,3.176,2.0671711409395974
204,3.0410000000000004,2.0671711409395974
205,3.0410000000000004,2.0671711409395974
206,3.0410000000000004,2.0671711409395974
207,3.0410000000000004,2.0671711409395974
208,3.0410000000000004,2.0671711409395974
209,3.0410000000000004,2.0671711409395974
210,3.0410000000000004,2.0671711409395974
211,3.0410000000000004,2.0671711409395974
212,3.0410000000000004,2.0671711409395974
213,3.0410000000000004,2.0671711409395974
214,3.0410000000000004,2.0671711409395974
215,3.0410000000000004,2.0671711409395974
216,3.0410000000000004,2.0671711409395974
217,3.0410000000000004,2.0671711409395974
218,3.0410000000000004,2.0671711409395974
219,3.0410000000000004,2.0671711409395974
220,3.0410000000000004,2.0671711409395974
221,3.0410000000000004,2.0671711409395974
222,3.0410000000000004,2.0671711409395974
223,3.0410000000000004,2.0671711409395974
224,3.0410000000000004,2.0671711409395974
225,3.0410000000000004,2.0671711409395974
226,3.0410000000000004,2.0671711409395974
227,3.0410000000000004,2.0671711409395974
228,3.0410000000000004,2.0671711409395974
229,3.0410000000000004,2.0671711409395974
230,3.0410000000000004,2.0671711409395974
231,3.0410000000000004,2.0671711409395974
232,3.0410000000000004,2.0671711409395974
233,3.0410000000000004,2.0671711409395974
234,3.0410000000000004,2.0671711409395974
235,3.0410000000000004,2.0671711409395974
236,3.0410000000000004,2.0671711409395974
237,3.0410000000000004,2.0671711409395974
238,3.0410000000000004,2.0671711409395974
239,3.0410000000000004,2.0671711409395974
240,3.0410000000000004,2.0671711409395974
241,3.0410000000000004,2.0671711409395974
242,3.0410000000000004,2.0671711409395974
243,3.0410000000000004,2.0671711409395974
244,3.0410000000000004,2.0671711409395974
245,3.0410000000000004,2.0671711409395974
246,3.0410000000000004,2.0671711409395974
247,3.0410000000000004,2.0671711409395974
248,3.0410000000000004,2.0671711409395974
249,3.0410000000000004,2.0671711409395974
250,3.0410000000000004,2.0671711409395974
251,3.0410000000000004,2.0671711409395974
252,3.0410000000000004,2.0671711409395974
253,3.0410000000000004,2.0671711409395974
254,3.0410000000000004,2.0671711409395974
255,3.0410000000000004,2.0671711409395974
256,3.0410000000000004,2.0671711409395974
257,3.0410000000000004,2.0671711409395974
258,3.0410000000000004,2.0671711409395974
259,3.0410000000000004,2.0671711409395974
260,3.0410000000000004,2.0671711409395974
261,3.0410000000000004,2.0671711409395974
262,3.0410000000000004,2.0671711409395974
263,3.0410000000000004,2.0671711409395974
264,3.0410000000000004,2.0671711409395974
265,3.0410000000000004,2.0671711409395974
266,3.0410000000000004,2.0671711409395974
267,3.0410000000000004,2.0671711409395974
268,3.0410000000000004,2.0671711409395974
269,3.0410000000000004,2.0671711409395974
270,3.0410000000000004,2.0671711409395974
271,3.0410000000000004,2.0671711409395974
272,3.0410000000000004,2.0671711409395974
273,3.0410000000000004,2.0671711409395974
274,3.0410000000000004,2.0671711409395974
275,3.0410000000000004,2.0671711409395974
276,3.0410000000000004,2.0671711409395974
277,3.0410000000000004,2.0671711409395974
278,3.0410000000000004,2.0671711409395974
279,3.0410000000000004,2.0671711409395974
280,3.0410000000000004,2.0671711409395974
281,3.0410000000000004,2.0671711409395974
282,3.0410000000000004,2.0671711409395974
283,3.0410000000000004,2.0671711409395974
284,3.0410000000000004,2.0671711409395974
285,3.0410000000000004,2.0671711409395974
286,3.0410000000000004,2.0671711409395974
287,3.0410000000000004,2.0671711409395974
288,3.0410000000000004,2.0671711409395974
289,3.0410000000000004,2.0671711409395974
290,3.0410000000000004,2.0671711409395974
291,3.0410000000000004,2.0671711409395974
292,3.0410000000000004,2.0671711409395974
293,3.0410000000000004,2.0671711409395974
294,3.0410000000000004,2.0671711409395974
295,3.0410000000000004,2.0671711409395974
296,3.0410000000000004,2.0671711409395974
297,3.0410000000000004,2.0671711409395974
298,3.0410000000000004,2.0671711409395974
299,3.0010000000000003,2.0671711409395974
300,2.4610000000000003,2.0671711409395974
301,2.44,2.0671711409395974
302,2.326,2.0671711409395974
303,2.326,2.0671711409395974
304,2.326,2.0671711409395974
305,2.326,2.0671711409395974
306,2.326,2.0671711409395974
307,2.326,2.0671711409395974
308,2.326,2.0671711409395974
309,2.326,2.0671711409395974
310,2.326,2.0671711409395974
311,2.326,2.0671711409395974
312,2.326,2.0671711409395974
313,2.326,2.0671711409395974
314,2.326,2.0671711409395974
315,2.326,2.0671711409395974
316,2.326,2.0671711409395974
317,2.326,2.0671711409395974
318,2.326,2.0671711409395974
319,2.326,2.0671711409395974
320,2.326,2.0671711409395974
321,2.326,2.0671711409395974
322,2.326,2.0671711409395974
323,2.326,2.0671711409395974
324,2.326,2.0671711409395974
325,2.326,2.0671711409395974
326,2.326,2.0671711409395974
327,2.326,2.0671711409395974
328,2.326,2.0671711409395974
329,2.326,2.0671711409395974
330,2.326,2.0671711409395974
331,2.326,2.0671711409395974
332,2.326,2.0671711409395974
333,2.326,2.0671711409395974
334,2.326,2.0671711409395974
335,2.326,2.0671711409395974
336,2.326,2.0671711409395974
337,2.326,2.0671711409395974
338,2.326,2.0671711409395974
