Tick,TotalEnergy(kWh),AverageEnergy(kWh)
0,1.4820000000000004,1.0155943377549
1,1.7640000000000002,1.0155943377549
2,1.7640000000000002,1.0155943377549
3,1.7640000000000002,1.0155943377549
4,1.7640000000000002,1.0155943377549
5,1.7640000000000002,1.0155943377549
6,1.7640000000000002,1.0155943377549
7,1.7640000000000002,1.0155943377549
8,1.7640000000000002,1.0155943377549
9,1.7640000000000002,1.0155943377549
10,1.7640000000000002,1.0155943377549
11,1.7640000000000002,1.0155943377549
12,1.7640000000000002,1.0155943377549
13,1.7640000000000002,1.0155943377549
14,1.7640000000000002,1.0155943377549
15,1.7640000000000002,1.0155943377549
16,1.7640000000000002,1.0155943377549
17,1.7640000000000002,1.0155943377549
18,1.7640000000000002,1.0155943377549
19,1.7640000000000002,1.0155943377549
20,1.7640000000000002,1.0155943377549
21,1.7640000000000002,1.0155943377549
22,1.7640000000000002,1.0155943377549
23,1.7640000000000002,1.0155943377549
24,1.7640000000000002,1.0155943377549
25,1.7640000000000002,1.0155943377549
26,1.7640000000000002,1.0155943377549
27,1.7640000000000002,1.0155943377549
28,1.7640000000000002,1.0155943377549
29,1.7640000000000002,1.0155943377549
30,1.7640000000000002,1.0155943377549
31,1.7640000000000002,1.0155943377549
32,1.7640000000000002,1.0155943377549
33,1.7640000000000002,1.0155943377549
34,1.7640000000000002,1.0155943377549
35,1.7640000000000002,1.0155943377549
36,1.7640000000000002,1.0155943377549
37,1.7640000000000002,1.0155943377549
38,1.7640000000000002,1.0155943377549
39,1.7640000000000002,1.0155943377549
40,1.7640000000000002,1.0155943377549
41,1.7640000000000002,1.0155943377549
42,1.7640000000000002,1.0155943377549
43,1.7640000000000002,1.0155943377549
44,1.7640000000000002,1.0155943377549
45,1.7640000000000002,1.0155943377549
46,1.7640000000000002,1.0155943377549
47,1.7640000000000002,1.0155943377549
48,1.7640000000000002,1.0155943377549
49,1.7640000000000002,1.0155943377549
50,1.7640000000000002,1.0155943377549
51,1.7640000000000002,1.0155943377549
52,1.7640000000000002,1.0155943377549
