Tick,TotalEnergy(kWh),AverageEnergy(kWh)
0,1.4820000000000004,1.0212515326361344
1,1.7740000000000002,1.0212515326361344
2,1.7740000000000002,1.0212515326361344
3,1.7740000000000002,1.0212515326361344
4,1.7740000000000002,1.0212515326361344
5,1.7740000000000002,1.0212515326361344
6,1.7740000000000002,1.0212515326361344
7,1.7740000000000002,1.0212515326361344
8,1.7740000000000002,1.0212515326361344
9,1.7740000000000002,1.0212515326361344
10,1.7740000000000002,1.0212515326361344
11,1.7740000000000002,1.0212515326361344
12,1.7740000000000002,1.0212515326361344
13,1.7740000000000002,1.0212515326361344
14,1.7740000000000002,1.0212515326361344
15,1.7740000000000002,1.0212515326361344
16,1.7740000000000002,1.0212515326361344
17,1.7740000000000002,1.0212515326361344
18,1.7740000000000002,1.0212515326361344
19,1.7740000000000002,1.0212515326361344
20,1.7740000000000002,1.0212515326361344
21,1.7740000000000002,1.0212515326361344
22,1.7740000000000002,1.0212515326361344
23,1.7740000000000002,1.0212515326361344
24,1.7740000000000002,1.0212515326361344
25,1.7740000000000002,1.0212515326361344
26,1.7740000000000002,1.0212515326361344
27,1.7740000000000002,1.0212515326361344
28,1.7740000000000002,1.0212515326361344
29,1.7740000000000002,1.0212515326361344
30,1.7740000000000002,1.0212515326361344
31,1.7740000000000002,1.0212515326361344
32,1.7740000000000002,1.0212515326361344
33,1.7740000000000002,1.0212515326361344
34,1.7740000000000002,1.0212515326361344
35,1.7740000000000002,1.0212515326361344
36,1.7740000000000002,1.0212515326361344
37,1.7740000000000002,1.0212515326361344
38,1.7740000000000002,1.0212515326361344
39,1.7740000000000002,1.0212515326361344
40,1.7740000000000002,1.0212515326361344
41,1.7740000000000002,1.0212515326361344
42,1.7740000000000002,1.0212515326361344
43,1.7740000000000002,1.0212515326361344
44,1.7740000000000002,1.0212515326361344
45,1.7740000000000002,1.0212515326361344
46,1.7740000000000002,1.0212515326361344
47,1.7740000000000002,1.0212515326361344
48,1.7740000000000002,1.0212515326361344
49,1.7740000000000002,1.0212515326361344
50,1.7740000000000002,1.0212515326361344
51,1.7740000000000002,1.0212515326361344
52,1.7740000000000002,1.0212515326361344
53,1.7740000000000002,1.0212515326361344
54,1.7740000000000002,1.0212515326361344
55,1.7740000000000002,1.0212515326361344
56,1.7740000000000002,1.0212515326361344
57,1.7740000000000002,1.0212515326361344
58,1.7740000000000002,1.0212515326361344
59,1.7740000000000002,1.0212515326361344
60,1.7740000000000002,1.0212515326361344
61,1.7740000000000002,1.0212515326361344
62,1.7740000000000002,1.0212515326361344
63,1.7740000000000002,1.0212515326361344
64,1.7740000000000002,1.0212515326361344
65,1.7740000000000002,1.0212515326361344
66,1.7740000000000002,1.0212515326361344
67,1.7740000000000002,1.0212515326361344
68,1.7740000000000002,1.0212515326361344
69,1.7740000000000002,1.0212515326361344
70,1.7740000000000002,1.0212515326361344
71,1.7740000000000002,1.0212515326361344
72,1.7740000000000002,1.0212515326361344
73,1.7740000000000002,1.0212515326361344
74,1.7740000000000002,1.0212515326361344
75,1.7740000000000002,1.0212515326361344
76,1.7740000000000002,1.0212515326361344
77,1.7740000000000002,1.0212515326361344
78,1.7740000000000002,1.0212515326361344
79,1.7740000000000002,1.0212515326361344
80,1.7740000000000002,1.0212515326361344
81,1.7740000000000002,1.0212515326361344
82,1.7740000000000002,1.0212515326361344
83,1.7740000000000002,1.0212515326361344
84,1.7740000000000002,1.0212515326361344
85,1.7740000000000002,1.0212515326361344
86,1.7740000000000002,1.0212515326361344
87,1.7740000000000002,1.0212515326361344
88,1.7740000000000002,1.0212515326361344
89,1.7740000000000002,1.0212515326361344
90,1.7740000000000002,1.0212515326361344
91,1.7740000000000002,1.0212515326361344
92,1.7740000000000002,1.0212515326361344
93,1.7740000000000002,1.0212515326361344
94,1.7740000000000002,1.0212515326361344
95,1.7740000000000002,1.0212515326361344
96,1.7740000000000002,1.0212515326361344
97,1.7740000000000002,1.0212515326361344
98,1.7740000000000002,1.0212515326361344
99,1.7640000000000002,1.0212515326361344
100,1.7740000000000002,1.0212515326361344
101,1.7740000000000002,1.0212515326361344
102,1.7740000000000002,1.0212515326361344
103,1.7740000000000002,1.0212515326361344
104,1.7740000000000002,1.0212515326361344
