Tick,TotalEnergy(kWh),AverageEnergy(kWh)
265,3.0070000000000006,2.12130583501006
266,3.0070000000000006,2.12130583501006
267,3.0070000000000006,2.12130583501006
268,3.0070000000000006,2.12130583501006
269,3.0070000000000006,2.12130583501006
270,3.0070000000000006,2.12130583501006
271,3.0070000000000006,2.12130583501006
272,3.0070000000000006,2.12130583501006
273,3.0070000000000006,2.12130583501006
274,3.0070000000000006,2.12130583501006
275,3.0070000000000006,2.12130583501006
276,3.0070000000000006,2.12130583501006
277,3.0070000000000006,2.12130583501006
278,3.0070000000000006,2.12130583501006
279,3.0070000000000006,2.12130583501006
280,3.0070000000000006,2.12130583501006
281,3.0070000000000006,2.12130583501006
282,3.0070000000000006,2.12130583501006
283,3.0070000000000006,2.12130583501006
284,3.0070000000000006,2.12130583501006
285,3.0070000000000006,2.12130583501006
286,3.0070000000000006,2.12130583501006
287,3.0070000000000006,2.12130583501006
288,3.0070000000000006,2.12130583501006
289,3.0070000000000006,2.12130583501006
290,3.0070000000000006,2.12130583501006
291,3.0070000000000006,2.12130583501006
292,3.0070000000000006,2.12130583501006
293,3.0070000000000006,2.12130583501006
294,3.0070000000000006,2.12130583501006
295,3.0070000000000006,2.12130583501006
296,3.0070000000000006,2.12130583501006
297,3.0070000000000006,2.12130583501006
298,3.0070000000000006,2.12130583501006
299,2.9209999999999994,2.12130583501006
300,1.1460000000000001,2.12130583501006
301,0.741,2.12130583501006
302,0.741,2.12130583501006
303,0.741,2.12130583501006
304,0.741,2.12130583501006
305,0.741,2.12130583501006
306,0.741,2.12130583501006
307,0.741,2.12130583501006
308,0.741,2.12130583501006
309,0.741,2.12130583501006
310,0.741,2.12130583501006
311,0.741,2.12130583501006
312,0.741,2.12130583501006
313,0.741,2.12130583501006
314,0.741,2.12130583501006
315,0.741,2.12130583501006
316,0.741,2.12130583501006
317,0.741,2.12130583501006
318,0.741,2.12130583501006
319,0.741,2.12130583501006
320,0.741,2.12130583501006
321,0.741,2.12130583501006
322,0.741,2.12130583501006
323,0.741,2.12130583501006
324,0.741,2.12130583501006
325,0.741,2.12130583501006
326,0.741,2.12130583501006
327,0.741,2.12130583501006
328,0.741,2.12130583501006
329,0.741,2.12130583501006
330,0.741,2.12130583501006
331,0.741,2.12130583501006
332,0.741,2.12130583501006
333,0.741,2.12130583501006
334,0.741,2.12130583501006
335,0.741,2.12130583501006
336,0.741,2.12130583501006
337,0.741,2.12130583501006
338,0.741,2.12130583501006
339,0.741,2.12130583501006
340,0.741,2.12130583501006
341,0.741,2.12130583501006
342,0.741,2.12130583501006
343,0.741,2.12130583501006
344,0.741,2.12130583501006
345,0.741,2.12130583501006
346,0.741,2.12130583501006
347,0.741,2.12130583501006
348,0.741,2.12130583501006
349,0.741,2.12130583501006
350,0.741,2.12130583501006
351,0.741,2.12130583501006
352,0.741,2.12130583501006
353,0.741,2.12130583501006
354,0.741,2.12130583501006
355,0.741,2.12130583501006
356,0.741,2.12130583501006
357,0.741,2.12130583501006
358,0.741,2.12130583501006
359,0.741,2.12130583501006
360,0.741,2.12130583501006
361,0.741,2.12130583501006
362,0.741,2.12130583501006
363,0.741,2.12130583501006
364,0.741,2.12130583501006
365,0.741,2.12130583501006
366,0.741,2.12130583501006
367,0.741,2.12130583501006
368,0.741,2.12130583501006
369,0.741,2.12130583501006
370,0.741,2.12130583501006
371,0.741,2.12130583501006
372,0.741,2.12130583501006
373,0.741,2.12130583501006
374,0.741,2.12130583501006
375,0.741,2.12130583501006
376,0.741,2.12130583501006
377,0.741,2.12130583501006
378,0.741,2.12130583501006
379,0.741,2.12130583501006
380,0.741,2.12130583501006
381,0.741,2.12130583501006
382,0.741,2.12130583501006
383,0.741,2.12130583501006
384,0.741,2.12130583501006
385,0.741,2.12130583501006
386,0.741,2.12130583501006
387,0.741,2.12130583501006
388,0.741,2.12130583501006
389,0.741,2.12130583501006
390,0.741,2.12130583501006
391,0.741,2.12130583501006
392,0.741,2.12130583501006
393,0.741,2.12130583501006
394,0.741,2.12130583501006
395,0.741,2.12130583501006
396,0.741,2.12130583501006
397,0.7110000000000001,2.12130583501006
398,0.306,2.12130583501006
399,0.306,2.12130583501006
400,0.306,2.12130583501006
401,0.306,2.12130583501006
402,0.306,2.12130583501006
403,0.306,2.12130583501006
404,0.306,2.12130583501006
405,0.306,2.12130583501006
406,0.306,2.12130583501006
407,0.306,2.12130583501006
408,0.306,2.12130583501006
409,0.306,2.12130583501006
410,0.306,2.12130583501006
411,0.306,2.12130583501006
412,0.306,2.12130583501006
413,0.306,2.12130583501006
414,0.306,2.12130583501006
415,0.306,2.12130583501006
416,0.306,2.12130583501006
417,0.306,2.12130583501006
418,0.306,2.12130583501006
419,0.306,2.12130583501006
420,0.306,2.12130583501006
421,0.306,2.12130583501006
422,0.306,2.12130583501006
423,0.306,2.12130583501006
424,0.306,2.12130583501006
425,0.306,2.12130583501006
426,0.306,2.12130583501006
427,0.306,2.12130583501006
428,0.306,2.12130583501006
429,0.306,2.12130583501006
430,0.306,2.12130583501006
431,0.306,2.12130583501006
432,0.306,2.12130583501006
433,0.306,2.12130583501006
434,0.306,2.12130583501006
435,0.306,2.12130583501006
436,0.306,2.12130583501006
437,0.306,2.12130583501006
438,0.306,2.12130583501006
439,0.306,2.12130583501006
440,0.306,2.12130583501006
441,0.306,2.12130583501006
442,0.306,2.12130583501006
443,0.306,2.12130583501006
444,0.306,2.12130583501006
445,0.306,2.12130583501006
446,0.306,2.12130583501006
447,0.306,2.12130583501006
448,0.306,2.12130583501006
449,0.306,2.12130583501006
450,0.306,2.12130583501006
451,0.306,2.12130583501006
452,0.306,2.12130583501006
453,0.306,2.12130583501006
454,0.306,2.12130583501006
455,0.306,2.12130583501006
456,0.306,2.12130583501006
457,0.306,2.12130583501006
458,0.306,2.12130583501006
459,0.306,2.12130583501006
460,0.306,2.12130583501006
461,0.306,2.12130583501006
462,0.306,2.12130583501006
463,0.306,2.12130583501006
464,0.306,2.12130583501006
465,0.306,2.12130583501006
466,0.306,2.12130583501006
467,0.306,2.12130583501006
468,0.306,2.12130583501006
469,0.306,2.12130583501006
470,0.306,2.12130583501006
471,0.306,2.12130583501006
472,0.306,2.12130583501006
473,0.306,2.12130583501006
474,0.306,2.12130583501006
475,0.306,2.12130583501006
476,0.306,2.12130583501006
477,0.306,2.12130583501006
478,0.306,2.12130583501006
479,0.306,2.12130583501006
480,0.306,2.12130583501006
481,0.306,2.12130583501006
482,0.306,2.12130583501006
483,0.306,2.12130583501006
484,0.306,2.12130583501006
485,0.306,2.12130583501006
486,0.306,2.12130583501006
